like1,parStageTemperatureSum_1,parStageTemperatureSum_2,parStageTemperatureSum_3,parStageTemperatureSum_4,parStageTemperatureSum_5,parBaseDaylength_2,parBaseDaylength_3,parBaseDaylength_4,parDaylengthRequirement_2,parDaylengthRequirement_3,parDaylengthRequirement_4,parSpecificLeafArea_1,parSpecificLeafArea_2,parSpecificLeafArea_3,parSpecificLeafArea_4,parSpecificLeafArea_5,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,chain
819.1394,87.05096,155.24197,240.9091,182.1423,364.48285,0.97793424,8.601828,2.327108,16.047453,16.454655,12.183241,0.0021680011,0.0021870055,0.0012279387,0.0021038025,0.0025289068,150.0,173.0,205.0,7498.1,11729.6,17298.3,403.1,0.031,43.34588,150.0,173.0,205.0,7498.1,11729.6,17298.3,403.1,0.031,43.34588,150.0,173.0,210.0,8856.2,12529.9,18649.3,401.2,0.027,47.48811,150.0,173.0,210.0,8856.2,12529.9,18649.3,435.8,0.03,47.48811,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
569.24097,120.029236,181.70119,331.57486,103.29318,400.625,0.076353766,9.179853,2.1442502,16.445421,18.366451,10.387515,0.0017502857,0.0025105656,0.002404972,0.001823486,0.0026811375,193.0,214.0,nan,nan,12764.7,nan,nan,nan,nan,193.0,214.0,nan,nan,12764.7,nan,nan,nan,nan,159.0,183.0,221.0,7225.4,12868.7,18290.9,416.5,0.03,39.502705,159.0,183.0,221.0,7225.4,12868.7,18290.9,429.3,0.031,39.502705,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
982.45825,67.259895,153.84691,316.02386,252.08968,268.04712,4.996496,3.7753189,7.3234143,12.679682,10.183609,13.469354,0.0021200036,0.0016720195,0.002836572,0.0011354848,0.0026577616,147.0,179.0,201.0,6161.3,13139.8,16836.0,393.5,0.032,36.595985,147.0,179.0,201.0,6161.3,13139.8,16836.0,393.5,0.032,36.595985,148.0,179.0,205.0,6942.6,13985.5,17967.7,394.4,0.03,38.639336,148.0,179.0,205.0,6942.6,13985.5,17967.7,416.9,0.031,38.639336,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
316.9066,81.62269,212.00092,260.82324,247.77998,481.20114,9.85238,6.116514,1.6623719,19.995829,12.144811,11.337862,0.0021096861,0.0022595774,0.0010731219,0.0011659478,0.002057525,167.0,192.0,238.0,8465.8,13244.0,19363.5,462.6,0.031,43.7204,167.0,192.0,238.0,8465.8,13244.0,19363.5,462.6,0.031,43.7204,169.0,197.0,250.0,8839.9,14128.4,20478.0,446.7,0.027,43.16779,169.0,197.0,250.0,8839.9,14128.4,20478.0,489.6,0.031,43.16779,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1497.7761,85.44972,234.30797,214.62209,134.59637,472.7681,7.282956,1.5069722,6.536495,16.722433,16.395658,10.492372,0.0013297474,0.0020462545,0.0016894344,0.0015969495,0.0023883756,160.0,179.0,221.0,7930.6,9773.6,15760.1,369.1,0.03,50.320747,160.0,179.0,221.0,7930.6,9773.6,15760.1,369.1,0.03,50.320747,160.0,178.0,227.0,8716.5,10772.4,17353.3,404.1,0.03,50.22964,160.0,178.0,227.0,8716.5,10772.4,17353.3,404.1,0.03,50.22964,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
389.4749,94.4877,283.2979,394.0418,277.02905,526.4184,8.460109,3.3661292,6.0838747,17.054289,17.287558,19.561361,0.0014537161,0.0018759436,0.0010914826,0.001913481,0.0012058504,171.0,204.0,nan,nan,13337.6,nan,nan,nan,nan,171.0,204.0,nan,nan,13337.6,nan,nan,nan,nan,171.0,208.0,283.0,8908.0,14356.2,20450.8,483.3,0.031,43.558197,171.0,208.0,283.0,8908.0,14356.2,20450.8,483.9,0.031,43.558197,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1355.4648,139.49321,188.71318,379.4935,121.5337,302.611,9.574013,1.3374168,1.7062175,16.367653,14.002303,11.825147,0.0014524176,0.0015823187,0.0010811508,0.00104458,0.0018469495,197.0,219.0,nan,nan,12300.1,nan,nan,nan,nan,197.0,219.0,nan,nan,12300.1,nan,nan,nan,nan,162.0,187.0,216.0,5437.5,11608.7,15851.7,376.9,0.033,34.302315,162.0,187.0,216.0,5437.5,11608.7,15851.7,376.9,0.033,34.302315,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1329.6694,90.79186,244.43822,202.36462,171.28726,581.61127,3.2191432,8.403614,3.5568955,10.400534,15.791049,19.359587,0.0012692949,0.0020669012,0.0017933487,0.0011688496,0.0013976048,161.0,182.0,235.0,8470.8,10023.8,16203.5,375.9,0.03,52.277596,161.0,182.0,235.0,8470.8,10023.8,16203.5,375.9,0.03,52.277596,162.0,184.0,249.0,9135.3,11620.8,17854.6,415.0,0.03,51.164967,162.0,184.0,249.0,9135.3,11620.8,17854.6,415.0,0.03,51.164967,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
459.39062,91.75257,386.39624,249.87723,255.34961,379.7285,4.5974,7.4863544,4.9793334,11.864531,17.512156,16.87662,0.0026254563,0.0021701383,0.0021506345,0.0024813502,0.002679129,178.0,200.0,237.0,6849.7,13743.5,18434.6,454.7,0.032,37.15676,178.0,200.0,237.0,6849.7,13743.5,18434.6,454.7,0.032,37.15676,180.0,205.0,251.0,8138.2,14414.4,20173.8,446.4,0.027,40.340443,180.0,205.0,251.0,8138.2,14414.4,20173.8,482.3,0.03,40.340443,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
645.88,92.01614,342.94284,160.10733,277.09702,368.01306,0.060698237,5.573787,7.189146,14.697642,14.683001,10.1126995,0.00277053,0.0015154928,0.0016549663,0.0020404747,0.0012585969,172.0,193.0,226.0,6575.9,13530.6,17763.5,440.3,0.032,37.01917,172.0,193.0,226.0,6575.9,13530.6,17763.5,440.3,0.032,37.01917,173.0,198.0,237.0,7723.4,14390.0,19521.7,435.9,0.028,39.563152,173.0,198.0,237.0,7723.4,14390.0,19521.7,474.3,0.031,39.563152,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1188.4095,115.30401,173.74799,155.14935,250.5009,499.6087,1.7456355,4.2483063,4.0271044,16.104721,17.919443,17.465477,0.0019608298,0.002280208,0.0012826483,0.0017417128,0.0012439317,186.0,206.0,nan,nan,12044.7,nan,nan,nan,nan,186.0,206.0,nan,nan,12044.7,nan,nan,nan,nan,155.0,177.0,229.0,10606.8,12754.9,19935.8,435.4,0.027,53.20479,155.0,177.0,229.0,10606.8,12754.9,19935.8,460.7,0.029,53.20479,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
926.46594,116.18519,230.13101,239.57597,262.8317,572.3271,4.4870353,0.26940066,4.780739,12.349252,17.592268,16.076603,0.0013588909,0.001892944,0.002390517,0.0018708972,0.0011912632,199.0,224.0,nan,nan,12742.9,nan,nan,nan,nan,199.0,224.0,nan,nan,12742.9,nan,nan,nan,nan,163.0,191.0,256.0,9916.6,12268.5,19663.1,451.1,0.029,50.432537,163.0,191.0,256.0,9916.6,12268.5,19663.1,451.1,0.029,50.432537,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
934.41907,122.7155,348.55313,204.5548,66.32332,379.5719,0.9720569,2.2134876,2.6290267,12.801884,14.9171095,11.802261,0.0015659878,0.002787013,0.0022013295,0.001751058,0.001511899,224.0,236.0,nan,nan,12757.5,nan,nan,nan,nan,224.0,236.0,nan,nan,12757.5,nan,nan,nan,nan,179.0,193.0,229.0,6440.5,11996.4,17049.0,415.1,0.032,37.77641,179.0,193.0,229.0,6440.5,11996.4,17049.0,419.2,0.032,37.77641,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2341.343,97.574646,185.52826,171.15523,220.56418,547.0138,6.969767,2.5417626,0.9460938,12.142833,12.889975,19.914358,0.0012623427,0.0011937638,0.0027795886,0.0023640888,0.0022776667,155.0,179.0,226.0,9099.2,7796.0,14569.6,334.1,0.028,62.453327,155.0,179.0,226.0,9099.2,7796.0,14569.6,334.1,0.028,62.453327,155.0,178.0,239.0,11244.9,9236.4,17438.4,392.4,0.027,64.48355,155.0,178.0,239.0,11244.9,9236.4,17438.4,392.4,0.027,64.48355,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1317.7485,88.41337,320.839,189.59903,164.00578,286.3392,6.4900346,4.813371,9.395907,13.327339,10.636979,15.130508,0.0020842582,0.0010240704,0.0014908267,0.002980599,0.0025137279,169.0,185.0,214.0,6268.8,11906.4,16805.2,407.7,0.032,37.30274,169.0,185.0,214.0,6268.8,11906.4,16805.2,407.7,0.032,37.30274,170.0,189.0,216.0,5246.3,13242.8,16823.5,403.0,0.032,31.184355,170.0,189.0,216.0,5246.3,13242.8,16823.5,418.1,0.034,31.184355,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2796.596,54.225224,189.39566,209.33423,108.31627,265.2082,0.10160031,7.9220185,9.137824,19.07874,14.308376,13.926961,0.0012173117,0.0020909335,0.0017836097,0.0028893761,0.0021102196,153.0,169.0,195.0,6068.1,7463.0,12275.0,295.3,0.031,49.434624,153.0,169.0,195.0,6068.1,7463.0,12275.0,295.3,0.031,49.434624,154.0,170.0,200.0,7219.1,8547.8,14076.7,332.8,0.03,51.28404,154.0,170.0,200.0,7219.1,8547.8,14076.7,332.8,0.03,51.28404,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
634.7695,104.44487,252.38428,243.14888,264.71005,396.64316,8.249332,0.71652883,4.207692,13.58235,15.941164,15.737192,0.0012400249,0.0024893202,0.0020175215,0.0024770135,0.002267414,199.0,223.0,nan,nan,12585.3,nan,nan,nan,nan,199.0,223.0,nan,nan,12585.3,nan,nan,nan,nan,164.0,192.0,232.0,7623.9,12245.3,17756.4,413.1,0.031,42.93607,164.0,192.0,232.0,7623.9,12245.3,17756.4,413.1,0.031,42.93607,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1378.7219,95.539116,216.08571,158.74527,235.42206,254.88948,9.32257,8.91075,0.010719888,14.724645,11.551398,11.005583,0.0021660286,0.0016756323,0.002838543,0.0018446035,0.0026170982,159.0,181.0,201.0,5619.4,12632.6,15754.0,382.5,0.033,35.66967,159.0,181.0,201.0,5619.4,12632.6,15754.0,382.5,0.033,35.66967,158.0,180.0,205.0,6526.4,13207.0,16898.3,396.7,0.031,38.621635,158.0,180.0,205.0,6526.4,13207.0,16898.3,407.0,0.032,38.621635,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
338.7164,149.80502,309.80438,392.66528,283.7352,395.495,2.9788926,5.1071897,3.0298505,11.173801,12.102053,18.278967,0.0015573482,0.002456151,0.0028628332,0.002034326,0.0013062118,224.0,nan,nan,nan,nan,nan,nan,nan,nan,224.0,nan,nan,nan,nan,nan,nan,nan,nan,194.0,228.0,293.0,7987.8,14811.6,19745.9,477.3,0.031,40.452953,194.0,228.0,293.0,7987.8,14811.6,19745.9,483.3,0.031,40.452953,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2097.5635,83.88908,240.05849,218.68744,82.9933,262.06537,8.912169,7.234896,2.665519,19.523806,12.428589,10.090093,0.0016243175,0.0025362878,0.002105925,0.002869566,0.002559103,169.0,183.0,205.0,4651.6,11026.6,14674.6,365.6,0.034,31.698309,169.0,183.0,205.0,4651.6,11026.6,14674.6,365.6,0.034,31.698309,169.0,185.0,210.0,4731.3,12214.6,15595.5,388.8,0.034,30.337597,169.0,185.0,210.0,4731.3,12214.6,15595.5,388.8,0.034,30.337597,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1212.667,87.8151,215.96353,237.74216,140.73682,573.29755,1.8137534,7.1839466,9.45416,19.919994,10.95285,19.007322,0.0025562148,0.0011303528,0.0021717893,0.0015176795,0.0028903591,163.0,183.0,237.0,9895.5,12695.7,20584.5,484.3,0.03,48.07258,163.0,183.0,237.0,9895.5,12695.7,20584.5,484.3,0.03,48.07258,164.0,186.0,251.0,11265.6,13783.6,22479.4,457.0,0.025,50.115215,164.0,186.0,251.0,11265.6,13783.6,22479.4,499.1,0.027,50.115215,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1662.461,88.86577,183.4767,195.63571,81.328255,215.85443,9.461621,0.6856163,2.442996,14.134288,18.663609,10.733642,0.0028868814,0.0027353214,0.0021210024,0.0020255914,0.0026895555,154.0,168.0,189.0,5173.3,11429.2,15206.5,373.5,0.033,34.02032,154.0,168.0,189.0,5173.3,11429.2,15206.5,373.5,0.033,34.02032,154.0,168.0,196.0,7137.0,11532.6,16839.5,377.1,0.028,42.382492,154.0,168.0,196.0,7137.0,11532.6,16839.5,409.0,0.031,42.382492,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
453.78162,149.07516,326.24176,176.95589,129.1242,417.05084,4.951102,0.3365011,4.049589,16.002762,11.284567,15.587677,0.002899651,0.0016036488,0.0022940596,0.0019879867,0.001660111,225.0,240.0,nan,nan,13538.2,nan,nan,nan,nan,225.0,240.0,nan,nan,13538.2,nan,nan,nan,nan,194.0,206.0,260.0,9100.7,13263.8,20058.5,445.4,0.026,45.37079,194.0,206.0,260.0,9100.7,13263.8,20058.5,485.1,0.029,45.37079,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
847.90894,92.70149,327.48145,175.31996,164.84001,538.5228,6.716689,9.304219,2.8464031,14.220892,14.022407,15.993715,0.002681236,0.0020064786,0.0024269682,0.0012503125,0.002555681,169.0,186.0,237.0,9198.0,12457.9,19845.5,476.8,0.03,46.348038,169.0,186.0,237.0,9198.0,12457.9,19845.5,476.8,0.03,46.348038,171.0,190.0,251.0,10348.7,13617.3,21643.1,450.9,0.025,47.81524,171.0,190.0,251.0,10348.7,13617.3,21643.1,491.8,0.028,47.81524,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
588.96875,127.2624,366.627,316.6087,248.95723,322.10025,0.36699635,4.3575635,4.7016406,10.023394,13.548371,10.377755,0.0014628578,0.0028384812,0.0029221026,0.0013162901,0.0023110812,230.0,nan,nan,nan,nan,nan,nan,nan,nan,230.0,nan,nan,nan,nan,nan,nan,nan,nan,183.0,209.0,251.0,6901.0,13635.1,18459.9,439.2,0.031,37.383736,183.0,209.0,251.0,6901.0,13635.1,18459.9,447.6,0.032,37.383736,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
3468.9065,56.015907,231.0212,216.89049,55.63345,388.9111,7.953566,6.1437054,4.53034,12.644331,17.397383,12.971705,0.0011883697,0.0015741511,0.0013095593,0.001895529,0.0019732194,155.0,167.0,204.0,5841.0,5759.8,10830.8,269.6,0.032,53.929535,155.0,167.0,204.0,5841.0,5759.8,10830.8,269.6,0.032,53.929535,156.0,168.0,209.0,7148.0,6756.7,12783.9,306.3,0.03,55.914078,156.0,168.0,209.0,7148.0,6756.7,12783.9,306.3,0.03,55.914078,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
239.82689,127.41897,384.99637,346.7429,298.71777,462.90704,9.388716,3.9296017,7.2628965,14.3973875,11.472842,16.059498,0.0014455261,0.0019570757,0.0018357355,0.0023282552,0.0020940437,234.0,nan,nan,nan,nan,nan,nan,nan,nan,234.0,nan,nan,nan,nan,nan,nan,nan,nan,186.0,216.0,286.0,8545.9,14138.1,19990.6,478.9,0.031,42.74959,186.0,216.0,286.0,8545.9,14138.1,19990.6,479.6,0.031,42.74959,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1649.125,123.06662,165.64531,182.15396,161.03333,244.89865,1.5305159,2.2446635,1.9772664,16.552395,10.728936,16.720856,0.0024518091,0.0014825154,0.0025574071,0.0016664633,0.001002892,187.0,202.0,225.0,4842.5,11838.1,15236.4,396.2,0.034,31.782442,187.0,202.0,225.0,4842.5,11838.1,15236.4,396.2,0.034,31.782442,155.0,173.0,200.0,7232.5,12139.9,16872.7,383.5,0.029,42.8651,155.0,173.0,200.0,7232.5,12139.9,16872.7,408.2,0.031,42.8651,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
350.50574,124.18251,276.3162,178.40285,204.4253,433.53552,4.974632,8.270358,0.5103806,16.141975,10.433632,16.054693,0.0019724169,0.0026044142,0.0017701313,0.0013245062,0.0023149068,210.0,227.0,nan,nan,12932.7,nan,nan,nan,nan,210.0,227.0,nan,nan,12932.7,nan,nan,nan,nan,169.0,190.0,237.0,8278.1,13177.2,19215.6,440.2,0.029,43.0801,169.0,190.0,237.0,8278.1,13177.2,19215.6,461.8,0.031,43.0801,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
294.67383,101.25447,344.62762,217.92685,148.67485,444.32693,0.8424233,0.4803282,8.090225,13.286851,11.07152,17.599728,0.0027651961,0.0019448122,0.0021988093,0.0017897552,0.0016530729,176.0,191.0,233.0,7877.4,12909.4,18701.3,456.9,0.031,42.122204,176.0,191.0,233.0,7877.4,12909.4,18701.3,456.9,0.031,42.122204,175.0,195.0,243.0,8476.6,13670.3,20070.5,442.2,0.027,42.234123,175.0,195.0,243.0,8476.6,13670.3,20070.5,475.5,0.03,42.234123,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1362.2083,131.18213,345.22375,222.28911,233.88086,531.8602,6.9341416,3.6529963,4.8710947,15.671746,11.320537,16.750692,0.002580123,0.0011701136,0.002480519,0.0010812659,0.0020456112,225.0,nan,nan,nan,nan,nan,nan,nan,nan,225.0,nan,nan,nan,nan,nan,nan,nan,nan,179.0,202.0,271.0,11007.4,13937.1,22455.1,466.0,0.025,49.0196,179.0,202.0,271.0,11007.4,13937.1,22455.1,506.2,0.027,49.0196,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
364.2371,144.74292,180.50029,355.71387,74.0226,455.96143,5.5291877,6.4244394,2.5383692,18.102003,14.758183,15.531948,0.0028888127,0.0026511597,0.0019947132,0.0015956532,0.0018319879,198.0,216.0,nan,nan,13142.5,nan,nan,nan,nan,198.0,216.0,nan,nan,13142.5,nan,nan,nan,nan,174.0,195.0,245.0,8716.2,13322.4,20215.9,440.7,0.027,43.115566,174.0,195.0,245.0,8716.2,13322.4,20215.9,483.6,0.03,43.115566,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1175.3385,101.37109,218.76224,188.73917,220.56616,302.55917,5.655076,4.2645,0.86552644,16.881643,13.812627,16.311153,0.0029836874,0.0018559447,0.002291204,0.0017398233,0.0021767009,161.0,183.0,208.0,5749.4,13057.4,16678.8,411.3,0.033,34.471306,161.0,183.0,208.0,5749.4,13057.4,16678.8,411.3,0.033,34.471306,160.0,184.0,212.0,6295.0,14189.3,17592.4,407.1,0.03,35.782497,160.0,184.0,212.0,6295.0,14189.3,17592.4,433.1,0.032,35.782497,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
503.51083,121.09042,230.3242,215.04868,233.8856,552.4472,1.3886063,0.6746468,7.2968135,11.109457,18.369915,18.700012,0.002096572,0.002860759,0.0019958513,0.0021226096,0.0023160721,200.0,226.0,nan,nan,13611.8,nan,nan,nan,nan,200.0,226.0,nan,nan,13611.8,nan,nan,nan,nan,162.0,190.0,252.0,9330.3,13824.6,20327.1,458.1,0.029,45.90079,162.0,190.0,252.0,9330.3,13824.6,20327.1,483.6,0.03,45.90079,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
467.76147,112.765656,367.2473,196.20059,165.99557,508.4651,7.6039953,1.855699,7.8717217,19.252947,16.015116,12.342189,0.0028100791,0.0018748407,0.0013961447,0.001967178,0.0015940835,243.0,nan,nan,nan,nan,nan,nan,nan,nan,243.0,nan,nan,nan,nan,nan,nan,nan,nan,189.0,206.0,274.0,9091.4,13751.4,20299.9,472.2,0.028,44.785442,189.0,206.0,274.0,9091.4,13751.4,20299.9,499.1,0.03,44.785442,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1314.1069,111.47922,244.23013,234.15866,162.37956,583.9043,9.766647,0.57317954,9.438911,13.592786,18.923267,10.702528,0.0029087875,0.0017414525,0.002483349,0.0010675918,0.0012984611,201.0,221.0,nan,nan,13528.9,nan,nan,nan,nan,201.0,221.0,nan,nan,13528.9,nan,nan,nan,nan,163.0,186.0,253.0,11329.1,13829.5,22712.4,462.7,0.025,49.88068,163.0,186.0,253.0,11329.1,13829.5,22712.4,497.4,0.027,49.88068,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
833.9543,89.50945,379.10294,158.57657,60.0914,373.8625,0.30125266,9.992608,9.606,19.803362,10.527875,19.738234,0.0029435086,0.0028597873,0.0023586417,0.0028465292,0.002557332,182.0,191.0,225.0,6518.3,12520.0,17234.8,438.3,0.032,37.82057,182.0,191.0,225.0,6518.3,12520.0,17234.8,438.3,0.032,37.82057,185.0,197.0,236.0,7371.6,13449.7,18706.6,424.8,0.028,39.406414,185.0,197.0,236.0,7371.6,13449.7,18706.6,464.3,0.031,39.406414,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2783.401,88.00451,189.72565,224.87102,144.18198,206.63466,7.812281,9.752732,9.865673,12.765376,15.413596,14.52766,0.001076971,0.0029055902,0.0014750038,0.0020766275,0.0017368762,155.0,174.0,192.0,5206.2,8323.7,12091.9,291.9,0.033,43.055267,155.0,174.0,192.0,5206.2,8323.7,12091.9,291.9,0.033,43.055267,155.0,173.0,199.0,6750.7,9257.7,14045.9,330.9,0.031,48.06171,155.0,173.0,199.0,6750.7,9257.7,14045.9,330.9,0.031,48.06171,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1075.2137,113.11421,190.47325,276.14374,280.83273,277.83612,7.5769835,2.7079933,1.5651941,14.675662,19.573317,14.745341,0.0011200293,0.002432971,0.0022636745,0.0015918015,0.0026943265,192.0,220.0,nan,nan,12231.7,nan,nan,nan,nan,192.0,220.0,nan,nan,12231.7,nan,nan,nan,nan,159.0,191.0,215.0,6211.7,11911.5,15812.8,366.3,0.032,39.282734,159.0,191.0,215.0,6211.7,11911.5,15812.8,366.3,0.032,39.282734,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1486.6023,112.08755,151.73457,169.14644,202.1866,277.83575,6.1871567,5.44446,1.4440967,10.125773,19.36458,12.790649,0.0018273427,0.00263893,0.0013310334,0.0016582528,0.0022099826,183.0,201.0,226.0,5544.8,11621.1,15549.2,390.3,0.033,35.659714,183.0,201.0,226.0,5544.8,11621.1,15549.2,390.3,0.033,35.659714,150.0,172.0,203.0,8012.6,11579.8,17052.8,389.1,0.029,46.987003,150.0,172.0,203.0,8012.6,11579.8,17052.8,400.1,0.03,46.987003,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1274.6731,71.697044,222.52147,194.83582,72.92903,516.73236,5.5047493,4.415598,5.0399046,18.502882,12.260851,15.885932,0.0021461183,0.0013029247,0.0025556227,0.001783715,0.0022039951,160.0,173.0,222.0,10066.2,10793.5,19396.0,452.8,0.029,51.89833,160.0,173.0,222.0,10066.2,10793.5,19396.0,452.8,0.029,51.89833,161.0,174.0,229.0,10734.2,11737.8,20465.2,427.5,0.025,52.45099,161.0,174.0,229.0,10734.2,11737.8,20465.2,470.3,0.028,52.45099,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1395.7312,59.292866,377.9731,180.169,60.083755,548.52686,0.96420527,0.8840678,3.7049122,14.105741,14.841772,17.083666,0.001279849,0.00202014,0.0022270186,0.0016330148,0.0024029503,168.0,181.0,229.0,8011.0,9711.3,16256.6,384.1,0.03,49.278446,168.0,181.0,229.0,8011.0,9711.3,16256.6,384.1,0.03,49.278446,171.0,183.0,245.0,8617.1,10883.3,17862.4,422.1,0.03,48.241558,171.0,183.0,245.0,8617.1,10883.3,17862.4,422.1,0.03,48.241558,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1793.3214,107.23917,295.9807,268.5853,156.99672,214.79105,1.4617093,9.066895,9.449352,14.855727,16.524275,10.330127,0.0017406653,0.0013435223,0.0012665103,0.002824195,0.0011997484,208.0,227.0,nan,nan,12921.8,nan,nan,nan,nan,208.0,227.0,nan,nan,12921.8,nan,nan,nan,nan,170.0,193.0,211.0,3844.0,12877.0,15510.8,384.7,0.035,24.782732,170.0,193.0,211.0,3844.0,12877.0,15510.8,384.7,0.035,24.782732,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1472.0331,71.67435,313.52588,302.49664,290.14838,563.2881,9.981946,9.136027,0.87695205,16.90433,19.01213,11.288054,0.0011807113,0.0012014343,0.0024229803,0.0026968827,0.0022359986,170.0,200.0,nan,nan,10550.5,nan,nan,nan,nan,170.0,200.0,nan,nan,10550.5,nan,nan,nan,nan,171.0,204.0,280.0,10520.4,12014.2,20319.7,465.7,0.029,51.774387,171.0,204.0,280.0,10520.4,12014.2,20319.7,465.7,0.029,51.774387,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
620.12634,108.86158,359.388,351.4037,165.87296,420.2789,5.0283523,7.6882596,3.9087977,12.747243,16.441442,12.408815,0.0011921561,0.0027668397,0.0016550834,0.0026086697,0.0020426153,221.0,nan,nan,nan,nan,nan,nan,nan,nan,221.0,nan,nan,nan,nan,nan,nan,nan,nan,180.0,204.0,257.0,7227.6,12523.3,18024.3,431.7,0.032,40.0992,180.0,204.0,257.0,7227.6,12523.3,18024.3,431.7,0.032,40.0992,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
986.18756,133.94995,252.76299,389.82352,195.87439,284.16403,0.58226067,3.726863,2.4299324,17.230505,18.30791,15.723943,0.001384573,0.002957414,0.0022117875,0.0018145863,0.0018396837,211.0,241.0,nan,nan,13642.7,nan,nan,nan,nan,211.0,241.0,nan,nan,13642.7,nan,nan,nan,nan,171.0,201.0,230.0,5760.0,13262.0,17387.1,415.7,0.033,33.12801,171.0,201.0,230.0,5760.0,13262.0,17387.1,415.7,0.033,33.12801,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1182.1077,125.530914,258.04575,245.20892,114.6912,300.9944,8.814915,3.1821847,7.883357,16.86974,19.169546,12.853445,0.0018651255,0.0012815472,0.001974024,0.001999905,0.0028708605,208.0,226.0,nan,nan,12873.8,nan,nan,nan,nan,208.0,226.0,nan,nan,12873.8,nan,nan,nan,nan,169.0,189.0,217.0,5440.9,12723.0,16775.4,405.6,0.033,32.433804,169.0,189.0,217.0,5440.9,12723.0,16775.4,408.2,0.033,32.433804,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
729.28375,81.6177,302.84424,201.74011,135.35597,370.40958,8.108411,3.0175164,3.3176587,10.630171,15.881391,14.947776,0.0028585927,0.0022362187,0.002974008,0.001422863,0.0018315591,165.0,183.0,216.0,6942.9,12814.4,17869.2,436.9,0.032,38.854004,165.0,183.0,216.0,6942.9,12814.4,17869.2,436.9,0.032,38.854004,166.0,184.0,220.0,6600.6,13792.2,18205.7,419.0,0.03,36.255676,166.0,184.0,220.0,6600.6,13792.2,18205.7,448.1,0.032,36.255676,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
