like1,parStageTemperatureSum_1,parStageTemperatureSum_2,parStageTemperatureSum_3,parStageTemperatureSum_4,parStageTemperatureSum_5,parBaseDaylength_2,parBaseDaylength_3,parBaseDaylength_4,parDaylengthRequirement_2,parDaylengthRequirement_3,parDaylengthRequirement_4,parSpecificLeafArea_1,parSpecificLeafArea_2,parSpecificLeafArea_3,parSpecificLeafArea_4,parSpecificLeafArea_5,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,chain
315.3757,118.90905,294.22928,318.64435,238.53299,517.329,3.8021839,6.9530516,5.758558,17.410028,13.253762,13.851195,0.0015200605,0.0024477115,0.002503749,0.0021677169,0.0018571607,215.0,241.0,nan,nan,13572.4,nan,nan,nan,nan,215.0,241.0,nan,nan,13572.4,nan,nan,nan,nan,175.0,202.0,269.0,8741.3,13351.1,19867.3,463.9,0.03,43.99843,175.0,202.0,269.0,8741.3,13351.1,19867.3,473.7,0.031,43.99843,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0
1571.6731,57.303684,343.22314,186.77867,110.55913,385.8979,7.698951,0.57426625,6.180752,19.37072,19.972527,19.60862,0.0010325422,0.0026905397,0.002082991,0.0024921387,0.0016285626,176.0,190.0,226.0,7143.0,9812.5,15541.8,370.5,0.031,45.959927,176.0,190.0,226.0,7143.0,9812.5,15541.8,370.5,0.031,45.959927,178.0,196.0,238.0,6843.5,11133.0,16390.6,393.5,0.032,41.75259,178.0,196.0,238.0,6843.5,11133.0,16390.6,393.5,0.032,41.75259,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0
1036.2931,64.9482,234.20642,151.06567,269.671,338.74292,9.783833,2.741989,9.411575,10.737808,10.73701,12.365874,0.0015472953,0.0024623417,0.0015267952,0.0028625515,0.0019558568,155.0,179.0,206.0,7323.1,11717.4,16267.8,379.2,0.031,45.015923,155.0,179.0,206.0,7323.1,11717.4,16267.8,379.2,0.031,45.015923,155.0,179.0,212.0,8395.8,12607.7,17706.5,405.3,0.03,47.416485,155.0,179.0,212.0,8395.8,12607.7,17706.5,411.0,0.03,47.416485,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0
364.9316,123.4441,281.64142,303.491,124.08326,459.0824,5.460684,6.292112,5.812965,15.901368,15.013292,15.6524935,0.0019050266,0.0019170924,0.0017495826,0.0015227465,0.0019616752,213.0,231.0,nan,nan,13208.7,nan,nan,nan,nan,213.0,231.0,nan,nan,13208.7,nan,nan,nan,nan,171.0,194.0,244.0,8581.6,13046.9,19853.7,439.6,0.028,43.224186,171.0,194.0,244.0,8581.6,13046.9,19853.7,471.5,0.03,43.224186,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0
321.12057,147.97513,263.7656,318.3136,133.97057,462.9995,5.108284,2.5982063,8.967432,11.690084,19.886736,13.584884,0.0022005292,0.0027322492,0.0012421968,0.0025557305,0.0020337242,216.0,240.0,nan,nan,13805.7,nan,nan,nan,nan,216.0,240.0,nan,nan,13805.7,nan,nan,nan,nan,186.0,208.0,272.0,8878.5,13776.9,20349.5,465.9,0.028,43.630066,186.0,208.0,272.0,8878.5,13776.9,20349.5,498.4,0.031,43.630066,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0
341.9804,94.37441,339.69263,291.36057,245.6734,509.31097,5.4765453,5.6686544,4.4716296,13.427731,13.212965,12.83521,0.0019838538,0.0026061633,0.002056129,0.0017639837,0.0023002184,174.0,198.0,nan,nan,13421.1,nan,nan,nan,nan,174.0,198.0,nan,nan,13421.1,nan,nan,nan,nan,174.0,202.0,263.0,8860.1,14104.5,20602.8,465.9,0.029,43.00435,174.0,202.0,263.0,8860.1,14104.5,20602.8,497.8,0.031,43.00435,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0
478.86728,83.05174,346.87875,228.37738,125.8456,485.05096,6.588561,4.1263037,7.5397167,13.221221,16.864557,17.304565,0.0023641982,0.0016518477,0.0024668395,0.0024468869,0.0020183923,171.0,186.0,233.0,8432.1,12234.4,19193.7,460.6,0.03,43.931602,171.0,186.0,233.0,8432.1,12234.4,19193.7,460.6,0.03,43.931602,171.0,191.0,243.0,9047.1,13519.4,20540.9,439.4,0.026,44.044323,171.0,191.0,243.0,9047.1,13519.4,20540.9,480.9,0.029,44.044323,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.0
341.33282,130.35445,231.49216,240.85376,197.28265,444.28134,7.307286,3.3721998,7.4116287,13.673693,16.242071,14.667028,0.0022266966,0.0021380815,0.001825055,0.0019849802,0.0017894554,202.0,223.0,nan,nan,13441.7,nan,nan,nan,nan,202.0,223.0,nan,nan,13441.7,nan,nan,nan,nan,164.0,188.0,235.0,8857.2,13590.9,20078.8,438.2,0.028,44.112198,164.0,188.0,235.0,8857.2,13590.9,20078.8,472.4,0.03,44.112198,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0
173.9005,146.49535,234.46329,349.547,279.9255,462.45612,3.5038667,8.492947,5.38435,16.839296,12.136644,11.079261,0.0014744756,0.00289189,0.0013334143,0.0017306682,0.0019756139,208.0,238.0,nan,nan,13667.3,nan,nan,nan,nan,208.0,238.0,nan,nan,13667.3,nan,nan,nan,nan,182.0,211.0,276.0,7840.1,13586.3,18924.2,457.8,0.031,41.428963,182.0,211.0,276.0,7840.1,13586.3,18924.2,457.9,0.031,41.428963,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0
233.88144,117.585014,278.55206,326.91705,212.96356,476.0191,2.6175177,7.867317,8.726794,16.88296,17.476135,14.558525,0.0014835494,0.0024804699,0.0015950085,0.001860595,0.0021626793,210.0,238.0,nan,nan,13545.7,nan,nan,nan,nan,210.0,238.0,nan,nan,13545.7,nan,nan,nan,nan,171.0,199.0,255.0,7827.1,13317.0,18867.7,449.1,0.031,41.484123,171.0,199.0,255.0,7827.1,13317.0,18867.7,450.0,0.031,41.484123,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0
275.9394,128.77965,317.79218,294.2684,227.2615,479.61252,6.3274493,5.9641633,5.2056766,17.20042,12.638789,15.426911,0.0021109595,0.0026135084,0.0019047906,0.002354224,0.0017314671,222.0,nan,nan,nan,nan,nan,nan,nan,nan,222.0,nan,nan,nan,nan,nan,nan,nan,nan,178.0,204.0,262.0,8678.6,13885.8,20324.0,458.9,0.028,42.70124,178.0,204.0,262.0,8678.6,13885.8,20324.0,492.5,0.031,42.70124,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0
372.56638,122.73069,247.27933,299.201,223.21518,438.51178,6.383932,5.601025,7.701389,14.565238,14.842404,16.559725,0.0015386038,0.0025342887,0.0019734679,0.0016059444,0.001551118,204.0,230.0,nan,nan,13096.5,nan,nan,nan,nan,204.0,230.0,nan,nan,13096.5,nan,nan,nan,nan,166.0,195.0,242.0,7672.6,13097.4,18702.5,443.2,0.031,41.024464,166.0,195.0,242.0,7672.6,13097.4,18702.5,443.3,0.031,41.024464,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.0
222.46463,137.41014,323.7835,268.78326,192.76845,479.37292,2.7191753,8.49495,7.15754,17.116138,13.964613,13.109124,0.0017390047,0.0025147705,0.0018498941,0.0019761603,0.0020758053,224.0,nan,nan,nan,nan,nan,nan,nan,nan,224.0,nan,nan,nan,nan,nan,nan,nan,nan,179.0,201.0,260.0,8159.6,13248.3,19291.1,458.1,0.03,42.297226,179.0,201.0,260.0,8159.6,13248.3,19291.1,467.6,0.031,42.297226,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0
250.12941,117.82236,308.6374,301.0319,198.75603,520.0478,5.419808,6.7288365,5.920663,15.795073,15.411122,15.947629,0.001866874,0.0025196276,0.0017932011,0.0018815666,0.001960175,217.0,240.0,nan,nan,13686.8,nan,nan,nan,nan,217.0,240.0,nan,nan,13686.8,nan,nan,nan,nan,175.0,200.0,261.0,8679.0,13728.5,20134.8,461.1,0.029,43.104477,175.0,200.0,261.0,8679.0,13728.5,20134.8,484.6,0.031,43.104477,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0
268.54657,118.40342,240.26028,352.1568,247.0328,575.53503,6.2107353,5.12872,9.958083,14.200638,11.93598,16.334,0.0017120631,0.002141914,0.0013292442,0.0015050294,0.0021478306,203.0,233.0,nan,nan,13711.8,nan,nan,nan,nan,203.0,233.0,nan,nan,13711.8,nan,nan,nan,nan,165.0,198.0,264.0,8735.7,14005.7,20214.1,473.0,0.031,43.215874,165.0,198.0,264.0,8735.7,14005.7,20214.1,477.3,0.031,43.215874,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0
279.19855,125.61348,225.11191,333.88684,232.29645,443.21045,6.8014493,6.431179,8.313545,13.501937,14.640408,15.137155,0.001629659,0.0024544944,0.0021293478,0.0018964463,0.0017078029,201.0,227.0,nan,nan,13061.0,nan,nan,nan,nan,201.0,227.0,nan,nan,13061.0,nan,nan,nan,nan,164.0,195.0,242.0,7953.4,13477.9,19329.8,447.8,0.031,41.145794,164.0,195.0,242.0,7953.4,13477.9,19329.8,454.3,0.031,41.145794,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0
259.69415,104.91286,257.0216,277.03735,214.68604,439.4432,3.5781205,5.8564296,6.802846,14.975746,13.346229,14.781625,0.0020107771,0.001995524,0.0024047843,0.0019935505,0.0017838366,201.0,224.0,nan,nan,13519.8,nan,nan,nan,nan,201.0,224.0,nan,nan,13519.8,nan,nan,nan,nan,165.0,192.0,239.0,8666.3,13684.2,20174.6,444.2,0.028,42.95649,165.0,192.0,239.0,8666.3,13684.2,20174.6,477.8,0.031,42.95649,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0
238.86574,106.85777,243.29852,382.5577,167.67424,542.6693,8.737911,8.198758,2.6664991,12.56899,16.409025,14.416555,0.0016910946,0.0026720634,0.0015557323,0.0015609554,0.002661208,199.0,224.0,nan,nan,13313.8,nan,nan,nan,nan,199.0,224.0,nan,nan,13313.8,nan,nan,nan,nan,165.0,194.0,256.0,7883.1,13426.0,19329.4,458.1,0.031,40.78295,165.0,194.0,256.0,7883.1,13426.0,19329.4,460.4,0.031,40.78295,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0
761.45325,139.19983,349.9282,232.15903,280.9989,288.10806,0.9031341,0.95805293,1.8986164,10.296174,13.395183,12.646528,0.0014620904,0.0014538307,0.001379584,0.0021362656,0.0018103872,227.0,nan,nan,nan,nan,nan,nan,nan,nan,227.0,nan,nan,nan,nan,nan,nan,nan,nan,181.0,206.0,240.0,6609.0,13116.5,17582.4,425.0,0.032,37.588726,181.0,206.0,240.0,6609.0,13116.5,17582.4,425.0,0.032,37.588726,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
614.8438,93.284515,332.6063,332.132,228.55765,503.61838,4.9869065,4.0280633,5.3933644,16.469933,15.946151,14.791248,0.0024700998,0.0026080292,0.0017672601,0.00208132,0.0018897651,174.0,199.0,nan,nan,13802.8,nan,nan,nan,nan,174.0,199.0,nan,nan,13802.8,nan,nan,nan,nan,175.0,203.0,264.0,9580.2,14348.0,21636.6,468.6,0.027,44.277752,175.0,203.0,264.0,9580.2,14348.0,21636.6,502.4,0.029,44.277752,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0
379.61658,99.67276,293.1306,266.56018,153.57375,446.0291,5.424669,3.6798618,5.5341244,14.93444,16.365301,15.484554,0.0021263137,0.002237886,0.0020119627,0.0018945266,0.002200136,169.0,188.0,232.0,8024.0,12317.4,18756.4,450.8,0.031,42.780064,169.0,188.0,232.0,8024.0,12317.4,18756.4,450.8,0.031,42.780064,169.0,192.0,239.0,8335.8,13484.3,19878.0,441.0,0.028,41.934803,169.0,192.0,239.0,8335.8,13484.3,19878.0,477.6,0.031,41.934803,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0
430.3971,121.23407,229.65211,278.47256,165.82477,398.28473,4.925101,4.8915663,3.624708,11.897342,17.034943,14.037889,0.0019461982,0.0016448143,0.0020799355,0.0016158699,0.0021880944,201.0,222.0,nan,nan,13168.3,nan,nan,nan,nan,201.0,222.0,nan,nan,13168.3,nan,nan,nan,nan,163.0,187.0,226.0,7359.9,13159.0,18615.9,423.1,0.03,39.535557,163.0,187.0,226.0,7359.9,13159.0,18615.9,442.9,0.031,39.535557,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0
646.3806,104.1293,238.10571,331.16547,149.53397,378.626,3.4691262,2.7354872,4.3328996,13.993205,18.57327,15.217213,0.002484609,0.0024472852,0.0015234664,0.0022905467,0.0024803525,198.0,221.0,nan,nan,13627.0,nan,nan,nan,nan,198.0,221.0,nan,nan,13627.0,nan,nan,nan,nan,164.0,190.0,227.0,6567.1,14055.6,18879.5,427.0,0.03,34.78429,164.0,190.0,227.0,6567.1,14055.6,18879.5,454.5,0.032,34.78429,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0
570.1662,109.54807,346.27063,256.22852,216.47774,503.62122,8.187316,7.6267247,4.221795,13.08174,12.824286,15.468329,0.001726872,0.001886947,0.002419205,0.0018989427,0.0016739196,218.0,240.0,nan,nan,13579.4,nan,nan,nan,nan,218.0,240.0,nan,nan,13579.4,nan,nan,nan,nan,177.0,201.0,261.0,9468.0,13514.7,20712.9,458.6,0.028,45.710644,177.0,201.0,261.0,9468.0,13514.7,20712.9,492.7,0.03,45.710644,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0
428.47012,94.59879,293.40125,267.79083,127.65639,463.20416,5.6632714,7.4932323,3.5393825,15.61482,14.704997,16.467327,0.0020894073,0.0022159372,0.0023414681,0.0018824495,0.0018707997,169.0,187.0,230.0,7965.2,12240.5,18634.3,446.1,0.031,42.74483,169.0,187.0,230.0,7965.2,12240.5,18634.3,446.1,0.031,42.74483,169.0,190.0,240.0,8568.9,13360.8,19989.8,446.7,0.028,42.866364,169.0,190.0,240.0,8568.9,13360.8,19989.8,477.1,0.03,42.866364,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0
469.78036,103.328445,275.16666,277.20892,239.92784,496.7933,6.6143584,6.547265,2.6458821,15.727429,14.93749,14.474076,0.0023071244,0.0025016747,0.001678939,0.0016324415,0.0020272702,203.0,227.0,nan,nan,13603.6,nan,nan,nan,nan,203.0,227.0,nan,nan,13603.6,nan,nan,nan,nan,168.0,196.0,252.0,9231.4,14092.7,20992.7,458.3,0.027,43.974335,168.0,196.0,252.0,9231.4,14092.7,20992.7,492.1,0.03,43.974335,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0
169.3016,131.54298,354.96317,226.22078,89.119415,423.89105,8.936276,7.0353427,9.752475,11.67705,11.162747,19.53024,0.002244113,0.0029359094,0.00200307,0.0021025392,0.0022457826,228.0,nan,nan,nan,nan,nan,nan,nan,nan,228.0,nan,nan,nan,nan,nan,nan,nan,nan,181.0,198.0,245.0,8093.8,13430.8,19291.7,436.0,0.028,41.95483,181.0,198.0,245.0,8093.8,13430.8,19291.7,472.9,0.031,41.95483,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0
345.34113,103.40883,268.2992,306.59546,234.30978,442.44135,4.101954,6.8982267,6.8017097,13.929868,13.85177,15.328579,0.0025288616,0.0019870163,0.0017135049,0.0022396694,0.001708327,202.0,227.0,nan,nan,13716.4,nan,nan,nan,nan,202.0,227.0,nan,nan,13716.4,nan,nan,nan,nan,167.0,197.0,245.0,8808.9,14491.5,20855.5,446.2,0.027,42.237778,167.0,197.0,245.0,8808.9,14491.5,20855.5,485.7,0.03,42.237778,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0
183.83298,106.415924,272.41064,328.5077,200.82207,430.92697,6.3845725,6.939322,5.0379977,13.57035,16.3711,14.895942,0.0018633351,0.0025994093,0.0023034408,0.0022996438,0.002068208,203.0,228.0,nan,nan,13365.5,nan,nan,nan,nan,203.0,228.0,nan,nan,13365.5,nan,nan,nan,nan,168.0,196.0,243.0,7951.2,13735.5,19679.1,447.5,0.03,40.404285,168.0,196.0,243.0,7951.2,13735.5,19679.1,470.0,0.031,40.404285,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0
527.07605,96.682335,260.5314,331.50272,171.20094,500.52292,6.9843574,4.375809,4.6897736,15.346116,14.4814415,13.432638,0.002467905,0.001916316,0.0022820618,0.002378922,0.0016931515,166.0,189.0,238.0,7478.3,12955.7,18715.7,450.3,0.031,39.957363,166.0,189.0,238.0,7478.3,12955.7,18715.7,450.3,0.031,39.957363,165.0,192.0,248.0,9520.1,13994.8,21482.3,455.9,0.027,44.316017,165.0,192.0,248.0,9520.1,13994.8,21482.3,484.0,0.029,44.316017,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0
346.9842,115.673386,291.42255,273.7656,184.94815,468.22296,6.286636,5.355266,4.236048,12.836136,15.964182,14.494219,0.0022935958,0.0023166267,0.0017994152,0.0021639685,0.0020956034,212.0,233.0,nan,nan,13663.8,nan,nan,nan,nan,212.0,233.0,nan,nan,13663.8,nan,nan,nan,nan,171.0,196.0,247.0,8937.5,13813.5,20598.1,447.5,0.027,43.389923,171.0,196.0,247.0,8937.5,13813.5,20598.1,479.5,0.03,43.389923,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0
460.6169,110.8127,317.64056,277.1955,191.43892,471.9623,6.9050508,6.107219,4.599844,13.681326,14.360195,15.12155,0.0019867655,0.001987603,0.0022145377,0.0019544335,0.0018640427,217.0,238.0,nan,nan,13782.1,nan,nan,nan,nan,217.0,238.0,nan,nan,13782.1,nan,nan,nan,nan,173.0,198.0,252.0,9231.7,13790.9,20697.7,451.8,0.027,44.60254,173.0,198.0,252.0,9231.7,13790.9,20697.7,487.3,0.03,44.60254,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.0
432.72974,124.00322,257.59225,309.70728,221.01152,491.49808,2.9930847,3.984714,5.670997,15.655207,15.381894,15.8842535,0.0020222352,0.0022260796,0.0020545889,0.0018631222,0.0021990335,207.0,233.0,nan,nan,13720.5,nan,nan,nan,nan,207.0,233.0,nan,nan,13720.5,nan,nan,nan,nan,168.0,196.0,251.0,9161.2,13820.8,20833.8,457.2,0.028,43.972775,168.0,196.0,251.0,9161.2,13820.8,20833.8,489.3,0.03,43.972775,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0
212.63593,110.9949,280.9113,304.05197,215.57225,422.598,6.3514204,6.767404,4.8465824,12.820372,13.118495,17.29389,0.002498001,0.0021671783,0.0020966448,0.001867036,0.002005269,210.0,235.0,nan,nan,14056.9,nan,nan,nan,nan,210.0,235.0,nan,nan,14056.9,nan,nan,nan,nan,169.0,197.0,244.0,8496.0,14258.5,20488.6,445.8,0.027,41.46696,169.0,197.0,244.0,8496.0,14258.5,20488.6,482.9,0.03,41.46696,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0
230.41443,117.480576,275.73474,316.4927,145.09578,395.61142,4.1032066,4.8331594,5.893369,14.90028,16.485243,15.461385,0.002374472,0.0020876725,0.0017874254,0.0018807235,0.0022595024,209.0,231.0,nan,nan,13581.1,nan,nan,nan,nan,209.0,231.0,nan,nan,13581.1,nan,nan,nan,nan,170.0,194.0,235.0,7658.9,13649.7,19547.8,435.3,0.029,39.180367,170.0,194.0,235.0,7658.9,13649.7,19547.8,465.0,0.031,39.180367,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0
285.24664,112.42225,268.01846,314.06088,111.33111,425.87292,5.451521,6.202264,6.5359554,11.530751,17.050014,11.790551,0.0021429684,0.0024643617,0.0018202681,0.001953372,0.002457229,207.0,226.0,nan,nan,13224.2,nan,nan,nan,nan,207.0,226.0,nan,nan,13224.2,nan,nan,nan,nan,167.0,190.0,234.0,7752.9,13404.9,19381.7,435.9,0.029,40.001137,167.0,190.0,234.0,7752.9,13404.9,19381.7,463.5,0.031,40.001137,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0
145.12695,141.65388,362.4162,321.08032,176.99214,366.7016,3.969645,7.4182415,5.2471657,17.147066,14.399744,16.304443,0.0020420933,0.0018023272,0.0022949697,0.0014403486,0.002315025,234.0,nan,nan,nan,nan,nan,nan,nan,nan,234.0,nan,nan,nan,nan,nan,nan,nan,nan,185.0,208.0,254.0,7894.4,13906.6,19581.8,443.1,0.028,40.314987,185.0,208.0,254.0,7894.4,13906.6,19581.8,479.4,0.031,40.314987,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0
198.91669,117.89446,257.25208,321.80823,200.89864,403.64603,7.7010264,2.8494968,4.2076387,12.376543,16.731653,12.815422,0.002021201,0.0025195496,0.0020578497,0.001545874,0.0016259,205.0,231.0,nan,nan,13571.7,nan,nan,nan,nan,205.0,231.0,nan,nan,13571.7,nan,nan,nan,nan,167.0,196.0,238.0,7729.9,13872.2,19548.7,445.5,0.03,39.54176,167.0,196.0,238.0,7729.9,13872.2,19548.7,468.6,0.031,39.54176,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0
482.2129,130.59227,253.8041,241.74107,149.05432,468.0983,7.510964,4.61393,2.997016,16.877897,14.442915,14.299186,0.0023631908,0.0018444409,0.0020892257,0.0016785403,0.001829675,208.0,225.0,nan,nan,13233.2,nan,nan,nan,nan,208.0,225.0,nan,nan,13233.2,nan,nan,nan,nan,168.0,189.0,241.0,9126.5,13311.4,20362.3,444.8,0.027,44.820576,168.0,189.0,241.0,9126.5,13311.4,20362.3,480.1,0.03,44.820576,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0
870.48834,60.84627,272.2725,380.9332,191.4445,378.41003,4.544005,6.98657,2.637522,11.001711,14.655132,13.768294,0.0024064374,0.0011482534,0.002989899,0.0023373142,0.0024195442,161.0,188.0,224.0,6029.0,13459.8,17964.6,433.8,0.033,33.560448,161.0,188.0,224.0,6029.0,13459.8,17964.6,433.8,0.033,33.560448,162.0,193.0,228.0,6608.2,14548.5,19294.6,425.8,0.029,34.248962,162.0,193.0,228.0,6608.2,14548.5,19294.6,462.1,0.032,34.248962,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.0
239.56714,147.11629,283.9096,269.84326,193.10735,351.52542,2.3917663,6.4409986,6.4305325,13.948283,16.270002,13.985385,0.0017683848,0.0016487932,0.0024840098,0.002706312,0.0024571458,218.0,240.0,nan,nan,13455.5,nan,nan,nan,nan,218.0,240.0,nan,nan,13455.5,nan,nan,nan,nan,187.0,208.0,254.0,7956.4,13255.0,19070.6,444.5,0.029,41.720764,187.0,208.0,254.0,7956.4,13255.0,19070.6,464.7,0.031,41.720764,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0
209.04625,112.1856,352.13647,316.83322,152.14255,444.32693,5.1072645,7.2641687,7.7916784,16.46308,13.581009,15.270288,0.0023836049,0.0027367296,0.0020316953,0.0024507698,0.0019742271,224.0,nan,nan,nan,nan,nan,nan,nan,nan,224.0,nan,nan,nan,nan,nan,nan,nan,nan,180.0,202.0,256.0,8525.0,13883.1,20306.4,450.9,0.028,41.98184,180.0,202.0,256.0,8525.0,13883.1,20306.4,487.1,0.03,41.98184,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0
860.13336,90.59681,284.12695,343.91104,171.71048,397.032,4.754487,6.4994826,4.4231644,12.5804825,15.1070385,14.27322,0.0023014648,0.0016501623,0.002516728,0.0022107637,0.0022503813,167.0,191.0,227.0,5938.8,13182.5,17362.3,424.7,0.033,34.205147,167.0,191.0,227.0,5938.8,13182.5,17362.3,424.7,0.033,34.205147,168.0,195.0,238.0,7822.7,13995.1,19924.9,442.6,0.029,39.260925,168.0,195.0,238.0,7822.7,13995.1,19924.9,476.4,0.031,39.260925,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0
482.21136,96.49629,356.05923,359.9267,176.10399,391.0651,3.4318109,7.3497605,8.351208,11.149498,16.25885,15.146269,0.0020618734,0.0025513924,0.0019027209,0.002381409,0.0021924493,179.0,200.0,240.0,6803.8,13341.6,18415.0,449.6,0.032,36.947056,179.0,200.0,240.0,6803.8,13341.6,18415.0,449.6,0.032,36.947056,179.0,204.0,251.0,7830.8,14099.5,19955.8,448.5,0.029,39.240723,179.0,204.0,251.0,7830.8,14099.5,19955.8,483.3,0.031,39.240723,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0
286.82535,145.99721,301.02087,231.8352,105.516075,373.00955,6.425301,6.95158,2.531591,19.384687,18.02545,18.838198,0.0017659254,0.0010044499,0.0029173512,0.0026469692,0.0016055604,235.0,nan,nan,nan,nan,nan,nan,nan,nan,235.0,nan,nan,nan,nan,nan,nan,nan,nan,199.0,214.0,264.0,8244.5,13069.6,19333.9,446.5,0.028,42.642715,199.0,214.0,264.0,8244.5,13069.6,19333.9,477.3,0.031,42.642715,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.0
269.12256,116.89827,265.92416,270.95752,167.78111,411.77872,3.6010249,4.1961985,4.666153,13.82906,14.325316,15.685053,0.0020548517,0.00186772,0.0019139887,0.0023738684,0.002029412,206.0,226.0,nan,nan,13130.6,nan,nan,nan,nan,206.0,226.0,nan,nan,13130.6,nan,nan,nan,nan,168.0,192.0,234.0,7965.2,13419.8,19466.2,437.9,0.029,40.918106,168.0,192.0,234.0,7965.2,13419.8,19466.2,463.4,0.031,40.918106,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0
310.71368,122.89367,278.64093,306.1002,189.4853,455.61682,4.174298,4.905056,5.7287226,14.906227,15.478397,15.38906,0.0020808363,0.0021786497,0.0020334497,0.0019100115,0.00212999,213.0,235.0,nan,nan,13703.4,nan,nan,nan,nan,213.0,235.0,nan,nan,13703.4,nan,nan,nan,nan,170.0,197.0,248.0,8849.2,13817.7,20451.0,444.7,0.027,43.270256,170.0,197.0,248.0,8849.2,13817.7,20451.0,484.3,0.03,43.270256,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0
267.77243,146.34512,313.4292,339.46317,171.94576,364.79947,1.7487961,8.924958,6.760905,16.036787,16.348286,14.377238,0.0023639577,0.0012575168,0.0014031791,0.0014534579,0.002258516,224.0,nan,nan,nan,nan,nan,nan,nan,nan,224.0,nan,nan,nan,nan,nan,nan,nan,nan,194.0,216.0,264.0,7627.7,14122.2,19479.5,450.7,0.029,39.157578,194.0,216.0,264.0,7627.7,14122.2,19479.5,486.5,0.032,39.157578,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0
96.08315,110.65582,330.36963,329.47998,169.25047,400.77014,4.423774,6.7087994,7.0177245,12.7884245,15.79849,15.5539465,0.0020982749,0.0023141038,0.0019841285,0.00219707,0.002120229,220.0,243.0,nan,nan,13931.5,nan,nan,nan,nan,220.0,243.0,nan,nan,13931.5,nan,nan,nan,nan,176.0,201.0,247.0,8066.4,13981.7,19929.2,443.7,0.028,40.47528,176.0,201.0,247.0,8066.4,13981.7,19929.2,479.8,0.031,40.47528,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0
